instance_id,model_name,architecture,normalised_entropy,mean_accuracy,n_perturbations,n_unique_answers,dataset,domain,params,dataset_order
mm_0150343,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0150343,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0150931,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0150931,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0150931,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0151404,BERT-base,encoder,0.4458393050175722,0.0,6,,MedMentions,general,110M,0
mm_0151404,BioBERT,encoder,0.4458393050175722,0.0,6,,MedMentions,biomedical,110M,0
mm_0151404,PubMedBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0151426,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0151426,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0151426,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0152117,BERT-base,encoder,0.4434297535714575,0.0,8,,MedMentions,general,110M,0
mm_0152117,BioBERT,encoder,0.3010904051328339,0.0,8,,MedMentions,biomedical,110M,0
mm_0152117,PubMedBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0152683,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0152683,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0152683,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0153470,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0153470,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0153470,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0153880,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0153880,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0153880,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0155776,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0155776,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0155776,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0156493,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0156493,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0156493,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0156624,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0156624,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0156624,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0156642,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0156642,BioBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0156642,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0158296,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0158296,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0158296,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0158759,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0158759,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0158759,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0159530,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0159530,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0159530,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0159654,BERT-base,encoder,0.287706856188877,0.0,7,,MedMentions,general,110M,0
mm_0159654,BioBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0159654,PubMedBERT,encoder,0.1972242595274425,0.0,7,,MedMentions,biomedical,110M,0
mm_0159899,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0159899,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0159899,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0160031,BERT-base,encoder,0.6460148371100897,0.0,4,,MedMentions,general,110M,0
mm_0160031,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0160031,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0160569,BERT-base,encoder,-0.0,0.0,3,,MedMentions,general,110M,0
mm_0160569,BioBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0160569,PubMedBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0161840,BERT-base,encoder,-0.0,0.0,3,,MedMentions,general,110M,0
mm_0161840,BioBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0161840,PubMedBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0161896,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0161896,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0161896,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0162411,BERT-base,encoder,0.4591479170272448,0.0,3,,MedMentions,general,110M,0
mm_0162411,BioBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0162411,PubMedBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0162448,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0162448,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0162448,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0162509,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0162509,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0162509,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0162520,BERT-base,encoder,0.5197589750988045,0.0,6,,MedMentions,general,110M,0
mm_0162520,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0162520,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0162546,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0162546,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0162546,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0164466,BERT-base,encoder,0.1714754900990639,0.0,8,,MedMentions,general,110M,0
mm_0164466,BioBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0164466,PubMedBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0164998,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0164998,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0164998,PubMedBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0165626,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0165626,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0165626,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0166051,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0166051,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0166051,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0166571,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0166571,BioBERT,encoder,-0.0,1.0,5,,MedMentions,biomedical,110M,0
mm_0166571,PubMedBERT,encoder,-0.0,1.0,5,,MedMentions,biomedical,110M,0
mm_0166771,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0166771,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0166771,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0167745,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0167745,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0167745,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0168156,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0168156,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0168156,PubMedBERT,encoder,0.6309297535714575,0.0,2,,MedMentions,biomedical,110M,0
mm_0168172,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0168172,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0168172,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0168205,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0168205,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0168205,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0168214,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0168214,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0168214,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0169244,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0169244,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0169244,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0169777,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0169777,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0169777,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0169892,BERT-base,encoder,0.3562071871080222,0.0,6,,MedMentions,general,110M,0
mm_0169892,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0169892,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0170315,BERT-base,encoder,0.2559297535714574,0.0,8,,MedMentions,general,110M,0
mm_0170315,BioBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0170315,PubMedBERT,encoder,0.4097241859364017,0.0,8,,MedMentions,biomedical,110M,0
mm_0170417,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0170417,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0170417,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0170901,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0170901,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0170901,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0171131,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0171131,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0171131,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0171518,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0171518,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0171518,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0171649,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0171649,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0171649,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0171666,BERT-base,encoder,0.3284093786780838,0.0,7,,MedMentions,general,110M,0
mm_0171666,BioBERT,encoder,0.4595944978287251,0.0,7,,MedMentions,biomedical,110M,0
mm_0171666,PubMedBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0171783,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0171783,BioBERT,encoder,0.5887621559162939,0.0,5,,MedMentions,biomedical,110M,0
mm_0171783,PubMedBERT,encoder,0.3756149631508355,0.0,5,,MedMentions,biomedical,110M,0
mm_0172460,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0172460,BioBERT,encoder,-0.0,1.0,2,,MedMentions,biomedical,110M,0
mm_0172460,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0172661,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0172661,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0172661,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0173765,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0173765,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0173765,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0174037,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0174037,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0174037,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0174527,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0174527,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0174527,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0174783,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0174783,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0174783,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0175215,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0175215,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0175215,PubMedBERT,encoder,0.5645750340535796,0.0,6,,MedMentions,biomedical,110M,0
mm_0175242,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0175242,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0175242,PubMedBERT,encoder,0.3493984702822971,0.0,4,,MedMentions,biomedical,110M,0
mm_0175769,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0175769,BioBERT,encoder,0.5887621559162939,0.0,5,,MedMentions,biomedical,110M,0
mm_0175769,PubMedBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0176132,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0176132,BioBERT,encoder,0.5197589750988045,0.0,6,,MedMentions,biomedical,110M,0
mm_0176132,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0176153,BERT-base,encoder,0.5197589750988045,0.0,6,,MedMentions,general,110M,0
mm_0176153,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0176153,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0176433,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0176433,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0176433,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0176562,BERT-base,encoder,0.5887621559162939,0.0,5,,MedMentions,general,110M,0
mm_0176562,BioBERT,encoder,0.5887621559162939,0.0,5,,MedMentions,biomedical,110M,0
mm_0176562,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0176770,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0176770,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0176770,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0177411,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0177411,BioBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0177411,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0177471,BERT-base,encoder,0.5197589750988045,0.0,6,,MedMentions,general,110M,0
mm_0177471,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0177471,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0177777,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0177777,BioBERT,encoder,0.3562071871080222,0.0,6,,MedMentions,biomedical,110M,0
mm_0177777,PubMedBERT,encoder,0.3562071871080222,0.0,6,,MedMentions,biomedical,110M,0
mm_0177855,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0177855,BioBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0177855,PubMedBERT,encoder,0.2559297535714574,0.0,8,,MedMentions,biomedical,110M,0
mm_0178262,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0178262,BioBERT,encoder,0.3010904051328339,0.0,8,,MedMentions,biomedical,110M,0
mm_0178262,PubMedBERT,encoder,0.1714754900990639,0.0,8,,MedMentions,biomedical,110M,0
mm_0178424,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0178424,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0178424,PubMedBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0178559,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0178559,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0178559,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0178996,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0178996,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0178996,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0179114,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0179114,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0179114,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0180560,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0180560,BioBERT,encoder,0.2315426583725049,0.1666666666666666,6,,MedMentions,biomedical,110M,0
mm_0180560,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0180790,BERT-base,encoder,-0.0,1.0,6,,MedMentions,general,110M,0
mm_0180790,BioBERT,encoder,-0.0,1.0,6,,MedMentions,biomedical,110M,0
mm_0180790,PubMedBERT,encoder,-0.0,1.0,6,,MedMentions,biomedical,110M,0
mm_0180796,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0180796,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0180796,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0181168,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0181168,BioBERT,encoder,-0.0,1.0,6,,MedMentions,biomedical,110M,0
mm_0181168,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0181222,BERT-base,encoder,0.4591479170272448,0.0,3,,MedMentions,general,110M,0
mm_0181222,BioBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0181222,PubMedBERT,encoder,0.4591479170272448,0.0,3,,MedMentions,biomedical,110M,0
mm_0181309,BERT-base,encoder,0.5197589750988045,0.0,6,,MedMentions,general,110M,0
mm_0181309,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0181309,PubMedBERT,encoder,0.4458393050175722,0.0,6,,MedMentions,biomedical,110M,0
mm_0181675,BERT-base,encoder,0.3562071871080222,0.0,6,,MedMentions,general,110M,0
mm_0181675,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0181675,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0184130,BERT-base,encoder,0.5645750340535796,0.0,6,,MedMentions,general,110M,0
mm_0184130,BioBERT,encoder,0.2315426583725049,0.0,6,,MedMentions,biomedical,110M,0
mm_0184130,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0184313,BERT-base,encoder,-0.0,0.0,8,,MedMentions,general,110M,0
mm_0184313,BioBERT,encoder,-0.0,0.0,8,,MedMentions,biomedical,110M,0
mm_0184313,PubMedBERT,encoder,0.3154648767857287,0.0,8,,MedMentions,biomedical,110M,0
mm_0184320,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0184320,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0184320,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0184337,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0184337,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0184337,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0184531,BERT-base,encoder,0.0,0.0,1,,MedMentions,general,110M,0
mm_0184531,BioBERT,encoder,0.0,0.0,1,,MedMentions,biomedical,110M,0
mm_0184531,PubMedBERT,encoder,0.0,0.0,1,,MedMentions,biomedical,110M,0
mm_0185245,BERT-base,encoder,0.3284093786780838,0.0,7,,MedMentions,general,110M,0
mm_0185245,BioBERT,encoder,0.1972242595274425,0.0,7,,MedMentions,biomedical,110M,0
mm_0185245,PubMedBERT,encoder,0.1972242595274425,0.0,7,,MedMentions,biomedical,110M,0
mm_0185936,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0185936,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0185936,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0186119,BERT-base,encoder,0.430676558073393,0.0,4,,MedMentions,general,110M,0
mm_0186119,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0186119,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0186465,BERT-base,encoder,-0.0,0.0,7,,MedMentions,general,110M,0
mm_0186465,BioBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0186465,PubMedBERT,encoder,0.287706856188877,0.0,7,,MedMentions,biomedical,110M,0
mm_0187173,BERT-base,encoder,-0.0,0.0,4,,MedMentions,general,110M,0
mm_0187173,BioBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
mm_0187173,PubMedBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0187489,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0187489,BioBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0187489,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0187588,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0187588,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0187588,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0187792,BERT-base,encoder,-0.0,1.0,7,,MedMentions,general,110M,0
mm_0187792,BioBERT,encoder,-0.0,1.0,7,,MedMentions,biomedical,110M,0
mm_0187792,PubMedBERT,encoder,0.1972242595274425,0.8571428571428571,7,,MedMentions,biomedical,110M,0
mm_0187940,BERT-base,encoder,-0.0,0.0,7,,MedMentions,general,110M,0
mm_0187940,BioBERT,encoder,-0.0,0.0,7,,MedMentions,biomedical,110M,0
mm_0187940,PubMedBERT,encoder,0.3284093786780838,0.0,7,,MedMentions,biomedical,110M,0
mm_0188057,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0188057,BioBERT,encoder,0.3562071871080222,0.0,6,,MedMentions,biomedical,110M,0
mm_0188057,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0188249,BERT-base,encoder,-0.0,0.0,5,,MedMentions,general,110M,0
mm_0188249,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0188249,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0189033,BERT-base,encoder,0.3271035759815648,0.0,6,,MedMentions,general,110M,0
mm_0189033,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0189033,PubMedBERT,encoder,-0.0,0.0,6,,MedMentions,biomedical,110M,0
mm_0189388,BERT-base,encoder,-0.0,0.0,6,,MedMentions,general,110M,0
mm_0189388,BioBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0189388,PubMedBERT,encoder,0.3271035759815648,0.0,6,,MedMentions,biomedical,110M,0
mm_0189542,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0189542,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0189542,PubMedBERT,encoder,0.2792799101286606,0.0,5,,MedMentions,biomedical,110M,0
mm_0189992,BERT-base,encoder,-0.0,0.0,2,,MedMentions,general,110M,0
mm_0189992,BioBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0189992,PubMedBERT,encoder,-0.0,0.0,2,,MedMentions,biomedical,110M,0
mm_0190644,BERT-base,encoder,-0.0,1.0,3,,MedMentions,general,110M,0
mm_0190644,BioBERT,encoder,-0.0,1.0,3,,MedMentions,biomedical,110M,0
mm_0190644,PubMedBERT,encoder,-0.0,0.0,3,,MedMentions,biomedical,110M,0
mm_0191008,BERT-base,encoder,0.2792799101286606,0.0,5,,MedMentions,general,110M,0
mm_0191008,BioBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0191008,PubMedBERT,encoder,-0.0,0.0,5,,MedMentions,biomedical,110M,0
mm_0191715,BERT-base,encoder,0.3493984702822971,0.0,4,,MedMentions,general,110M,0
mm_0191715,BioBERT,encoder,0.430676558073393,0.0,4,,MedMentions,biomedical,110M,0
mm_0191715,PubMedBERT,encoder,-0.0,0.0,4,,MedMentions,biomedical,110M,0
